键  英文    中文
stat.generalButton	General	通用
stat.itemsButton	Items	物品
stat.minecraft.animals_bred	Animals Bred	繁殖动物次数
stat.minecraft.aviate_one_cm	Distance by Elytra	鞘翅滑行距离
stat.minecraft.bell_ring	Bells Rung	鸣钟次数
stat.minecraft.boat_one_cm	Distance by Boat	坐船移动距离
stat.minecraft.clean_armor	Armor Pieces Cleaned	清洗盔甲次数
stat.minecraft.clean_banner	Banners Cleaned	清洗旗帜次数
stat.minecraft.clean_shulker_box	Shulker Boxes Cleaned	潜影盒清洗次数
stat.minecraft.climb_one_cm	Distance Climbed	已攀爬距离
stat.minecraft.crouch_one_cm	Distance Crouched	潜行距离
stat.minecraft.damage_absorbed	Damage Absorbed	吸收的伤害
stat.minecraft.damage_blocked_by_shield	Damage Blocked by Shield	盾牌抵挡的伤害
stat.minecraft.damage_dealt	Damage Dealt	造成伤害
stat.minecraft.damage_dealt_absorbed	Damage Dealt (Absorbed)	造成伤害（被吸收）
stat.minecraft.damage_dealt_resisted	Damage Dealt (Resisted)	造成伤害（被抵挡）
stat.minecraft.damage_resisted	Damage Resisted	抵挡的伤害
stat.minecraft.damage_taken	Damage Taken	受到伤害
stat.minecraft.deaths	Number of Deaths	死亡次数
stat.minecraft.drop	Items Dropped	物品掉落
stat.minecraft.eat_cake_slice	Cake Slices Eaten	吃掉的蛋糕片数
stat.minecraft.enchant_item	Items Enchanted	物品附魔次数
stat.minecraft.fall_one_cm	Distance Fallen	摔落高度
stat.minecraft.fill_cauldron	Cauldrons Filled	炼药锅装水次数
stat.minecraft.fish_caught	Fish Caught	捕鱼数
stat.minecraft.fly_one_cm	Distance Flown	飞行距离
stat.minecraft.horse_one_cm	Distance by Horse	骑马移动距离
stat.minecraft.inspect_dispenser	Dispensers Searched	搜查发射器次数
stat.minecraft.inspect_dropper	Droppers Searched	搜查投掷器次数
stat.minecraft.inspect_hopper	Hoppers Searched	搜查漏斗次数
stat.minecraft.interact_with_anvil	Interactions with Anvil	与铁砧交互次数
stat.minecraft.interact_with_beacon	Interactions with Beacon	与信标交互次数
stat.minecraft.interact_with_blast_furnace	Interactions with Blast Furnace	与高炉交互次数
stat.minecraft.interact_with_brewingstand	Interactions with Brewing Stand	与酿造台交互次数
stat.minecraft.interact_with_campfire	Interactions with Campfire	与营火交互次数
stat.minecraft.interact_with_cartography_table	Interactions with Cartography Table	与制图台交互次数
stat.minecraft.interact_with_crafting_table	Interactions with Crafting Table	与工作台交互次数
stat.minecraft.interact_with_furnace	Interactions with Furnace	与熔炉交互次数
stat.minecraft.interact_with_grindstone	Interactions with Grindstone	与砂轮交互次数
stat.minecraft.interact_with_lectern	Interactions with Lectern	与讲台交互次数
stat.minecraft.interact_with_loom	Interactions with Loom	与织布机交互次数
stat.minecraft.interact_with_smithing_table	Interactions with Smithing Table	与锻造台交互次数
stat.minecraft.interact_with_smoker	Interactions with Smoker	与烟熏炉交互次数
stat.minecraft.interact_with_stonecutter	Interactions with Stonecutter	与切石机交互次数
stat.minecraft.jump	Jumps	跳跃次数
stat.minecraft.junk_fished	Junk Fished	钓到垃圾次数
stat.minecraft.leave_game	Games Quit	游戏退出次数
stat.minecraft.minecart_one_cm	Distance by Minecart	坐矿车移动距离
stat.minecraft.mob_kills	Mob Kills	生物击杀数
stat.minecraft.open_barrel	Barrels Opened	木桶打开次数
stat.minecraft.open_chest	Chests Opened	箱子打开次数
stat.minecraft.open_enderchest	Ender Chests Opened	末影箱打开次数
stat.minecraft.open_shulker_box	Shulker Boxes Opened	潜影盒打开次数
stat.minecraft.pig_one_cm	Distance by Pig	骑猪移动距离
stat.minecraft.play_noteblock	Note Blocks Played	音符盒播放次数
stat.minecraft.play_record	Music Discs Played	播放唱片数
stat.minecraft.play_time	Time Played	游戏时长
stat.minecraft.player_kills	Player Kills	玩家击杀数
stat.minecraft.pot_flower	Plants Potted	盆栽种植数
stat.minecraft.raid_trigger	Raids Triggered	触发袭击次数
stat.minecraft.raid_win	Raids Won	袭击胜利次数
stat.minecraft.ring_bell	Bells Rung	鸣钟次数
stat.minecraft.sleep_in_bed	Times Slept in a Bed	躺在床上的次数
stat.minecraft.sneak_time	Sneak Time	潜行时间
stat.minecraft.sprint_one_cm	Distance Sprinted	疾跑距离
stat.minecraft.strider_one_cm	Distance by Strider	骑炽足兽移动距离
stat.minecraft.swim_one_cm	Distance Swum	游泳距离
stat.minecraft.talked_to_villager	Talked to Villagers	村民交互次数
stat.minecraft.target_hit	Targets Hit	击中标靶次数
stat.minecraft.time_since_death	Time Since Last Death	自上次死亡
stat.minecraft.time_since_rest	Time Since Last Rest	自上次入眠
stat.minecraft.total_world_time	Time with World Open	世界打开时间
stat.minecraft.traded_with_villager	Traded with Villagers	村民交易次数
stat.minecraft.treasure_fished	Treasure Fished	钓到宝藏次数
stat.minecraft.trigger_trapped_chest	Trapped Chests Triggered	陷阱箱触发次数
stat.minecraft.tune_noteblock	Note Blocks Tuned	音符盒调音次数
stat.minecraft.use_cauldron	Water Taken from Cauldron	从炼药锅取水次数
stat.minecraft.walk_on_water_one_cm	Distance Walked on Water	水面行走距离
stat.minecraft.walk_one_cm	Distance Walked	行走距离
stat.minecraft.walk_under_water_one_cm	Distance Walked under Water	水下行走距离
stat.mobsButton	Mobs	生物
stats.none	-	-
stats.tooltip.type.statistic	Statistic	统计
structure_block.button.detect_size	DETECT	探测
structure_block.button.load	LOAD	加载
structure_block.button.save	SAVE	保存
structure_block.custom_data	Custom Data Tag Name	自定义数据标签名
structure_block.detect_size	Detect Structure Size and Position:	探测结构大小和位置：
structure_block.hover.corner	Corner: %s	角落：%s
structure_block.hover.data	Data: %s	数据：%s
structure_block.hover.load	Load: %s	加载：%s
structure_block.hover.save	Save: %s	保存：%s
structure_block.include_entities	Include Entities:	包括实体：
structure_block.integrity	Structure Integrity and Seed	结构完整性及种子
structure_block.integrity.integrity	Structure Integrity	结构完整性
structure_block.integrity.seed	Structure Seed	结构种子
structure_block.invalid_structure_name	Invalid structure name '%s'	无效的结构名“%s”
structure_block.load_not_found	Structure '%s' is not available	不存在名为“%s”的结构 
structure_block.load_prepare	Structure '%s' position prepared	结构“%s”的加载位置已就绪
structure_block.load_success	Structure loaded from '%s'	成功从“%s”中加载结构
structure_block.mode_info.corner	Corner Mode - Placement and Size Marker	角落模式 — 位置和大小标记
structure_block.mode_info.data	Data Mode - Game Logic Marker	数据模式 — 游戏逻辑标记
structure_block.mode_info.load	Load Mode - Load from File	加载模式 — 从文件中加载
structure_block.mode_info.save	Save Mode - Write to File	保存模式 — 写入文件
structure_block.mode.corner	Corner	角落模式
structure_block.mode.data	Data	数据模式
structure_block.mode.load	Load	加载模式
structure_block.mode.save	Save	保存模式
structure_block.position	Relative Position	相对位置
structure_block.position.x	relative Position x	相对X坐标
structure_block.position.y	relative position y	相对Y坐标
structure_block.position.z	relative position z	相对Z坐标
structure_block.save_failure	Unable to save structure '%s'	无法保存结构“%s”
structure_block.save_success	Structure saved as '%s'	成功将结构保存为“%s”
structure_block.show_air	Show Invisible Blocks:	显示隐形方块：
structure_block.show_boundingbox	Show Bounding Box:	显示边框：
structure_block.size	Structure Size	结构大小
structure_block.size_failure	Unable to detect structure size. Add corners with matching structure names	无法检测结构大小。请放置与结构名称对应的角落结构方块
structure_block.size_success	Size successfully detected for '%s'	“%s”的大小已成功检测
structure_block.size.x	structure size x	结构X轴大小
structure_block.size.y	structure size y	结构Y轴大小
structure_block.size.z	structure size z	结构Z轴大小
structure_block.structure_name	Structure Name	结构名称
subtitles.ambient.cave	Eerie noise	怪异的噪声
subtitles.block.amethyst_block.chime	Amethyst chimes	紫水晶：叮铃
subtitles.block.amethyst_block.resonate	Amethyst resonates	紫水晶：共振
subtitles.block.anvil.destroy	Anvil destroyed	铁砧：被毁
subtitles.block.anvil.land	Anvil landed	铁砧：着陆
subtitles.block.anvil.use	Anvil used	铁砧：使用
subtitles.block.barrel.close	Barrel closes	木桶：关闭
subtitles.block.barrel.open	Barrel opens	木桶：打开
subtitles.block.beacon.activate	Beacon activates	信标：激活
subtitles.block.beacon.ambient	Beacon hums	信标：嗡嗡作响
subtitles.block.beacon.deactivate	Beacon deactivates	信标：失效
subtitles.block.beacon.power_select	Beacon power selected	信标：选择效果
subtitles.block.beehive.drip	Honey drips	蜂蜜：滴落
subtitles.block.beehive.enter	Bee enters hive	蜜蜂：入巢
subtitles.block.beehive.exit	Bee leaves hive	蜜蜂：离巢
subtitles.block.beehive.shear	Shears scrape	剪刀：刮削
subtitles.block.beehive.work	Bees work	蜜蜂：工作
subtitles.block.bell.resonate	Bell resonates	钟：回响
subtitles.block.bell.use	Bell rings	钟：响起
subtitles.block.big_dripleaf.tilt_down	Dripleaf tilts down	垂滴叶：折下
subtitles.block.big_dripleaf.tilt_up	Dripleaf tilts up	垂滴叶：升起
subtitles.block.blastfurnace.fire_crackle	Blast Furnace crackles	高炉：噼啪作响
subtitles.block.brewing_stand.brew	Brewing Stand bubbles	酿造台：冒泡
subtitles.block.bubble_column.bubble_pop	Bubbles pop	气泡：破裂
subtitles.block.bubble_column.upwards_ambient	Bubbles flow	气泡：上浮
subtitles.block.bubble_column.upwards_inside	Bubbles woosh	气泡：飞升
subtitles.block.bubble_column.whirlpool_ambient	Bubbles whirl	气泡：旋转
subtitles.block.bubble_column.whirlpool_inside	Bubbles zoom	气泡：骤降
subtitles.block.button.click	Button clicks	按钮：咔哒
subtitles.block.cake.add_candle	Cake squishes	蛋糕：吧唧
subtitles.block.campfire.crackle	Campfire crackles	营火：噼啪作响
subtitles.block.candle.crackle	Candle crackles	蜡烛：噼啪作响
subtitles.block.candle.extinguish	Candle extinguishes	蜡烛：熄灭
subtitles.block.chest.close	Chest closes	箱子：关闭
subtitles.block.chest.locked	Chest locked	箱子：锁上
subtitles.block.chest.open	Chest opens	箱子：开启
subtitles.block.chorus_flower.death	Chorus Flower withers	紫颂花：凋零
subtitles.block.chorus_flower.grow	Chorus Flower grows	紫颂花：生长
subtitles.block.comparator.click	Comparator clicks	比较器：模式变更
subtitles.block.composter.empty	Composter emptied	堆肥桶：清空
subtitles.block.composter.fill	Composter filled	堆肥桶：填充
subtitles.block.composter.ready	Composter composts	堆肥桶：堆肥
subtitles.block.conduit.activate	Conduit activates	潮涌核心：激活
